clave,valor,price
18074.0,"['Free to Play', 'Strategy', 'Early Access']",39.99
18075.0,"['Action', 'Indie', 'Strategy']",9.99
18076.0,"['Casual', 'Indie']",2.99
18077.0,"['Adventure', 'Free to Play', 'Indie', 'RPG']",49.99
18078.0,"['Design &amp; Illustration', 'Web Publishing']",3.99
18079.0,['Action'],2.99
18080.0,"['Casual', 'Indie']",14.99
18081.0,"['Indie', 'Simulation']",3.99
18082.0,['Indie'],0.99
18083.0,"['Casual', 'Indie', 'Strategy']",6.99
18084.0,"['Action', 'Simulation']",0.99
18085.0,"['Action', 'Casual', 'Indie']",7.99
18087.0,['Simulation'],0.0
18088.0,['Simulation'],39.99
18089.0,"['Adventure', 'Casual']",0.0
18090.0,['Simulation'],6.99
18091.0,"['Indie', 'Simulation', 'Strategy']",4.99
18092.0,"['Adventure', 'Casual']",0.0
18093.0,"['Indie', 'RPG', 'Strategy']",6.99
18094.0,"['Adventure', 'Indie', 'Strategy']",9.99
18095.0,['Indie'],2.99
18096.0,"['Casual', 'Indie', 'Simulation']",14.99
18097.0,"['Adventure', 'Casual', 'Free to Play', 'Indie']",29.99
18098.0,"['Adventure', 'Casual', 'Indie']",2.99
18099.0,"['Racing', 'Simulation', 'Sports', 'Strategy']",15.99
18100.0,"['Adventure', 'Casual']",17.99
18102.0,"['Casual', 'Indie', 'Strategy']",0.0
18103.0,"['Action', 'Casual', 'Indie']",1.99
18104.0,"['Action', 'Adventure', 'Indie', 'Early Access']",6.99
18105.0,"['Casual', 'Indie', 'Strategy']",0.99
18106.0,['Simulation'],4.99
18107.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",4.99
18108.0,['Simulation'],4.99
18109.0,['Simulation'],4.99
18110.0,"['Action', 'Adventure', 'Indie', 'RPG']",14.99
18111.0,"['Action', 'Indie']",9.99
18112.0,"['Action', 'Free to Play', 'Indie']",12.99
18113.0,"['Action', 'Free to Play', 'Indie']",14.99
18114.0,"['Action', 'Free to Play', 'Indie']",0.0
18115.0,"['Adventure', 'Indie']",9.99
18116.0,"['Casual', 'Simulation']",2.99
18117.0,"['Casual', 'Simulation']",9.99
18118.0,"['Casual', 'Simulation']",9.99
18119.0,"['Casual', 'Simulation']",1.99
18120.0,"['Casual', 'Simulation']",3.99
18121.0,"['Casual', 'Simulation']",5.99
18122.0,"['Action', 'Casual', 'Indie']",5.99
18123.0,"['Adventure', 'Indie']",5.99
18124.0,"['Casual', 'Indie']",3.99
18125.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",5.99
18126.0,"['Indie', 'RPG', 'Strategy']",5.99
18127.0,"['Indie', 'RPG', 'Strategy']",5.99
18128.0,"['Indie', 'RPG', 'Strategy']",4.99
18129.0,"['Indie', 'RPG', 'Strategy']",29.99
18130.0,"['Simulation', 'Early Access']",6.99
18131.0,"['Indie', 'RPG', 'Strategy']",0.99
18132.0,"['Casual', 'Indie']",0.0
18133.0,"['RPG', 'Strategy']",19.99
18134.0,"['RPG', 'Strategy']",34.99
18136.0,"['Casual', 'Simulation']",1.99
18137.0,['Indie'],0.99
18138.0,"['Action', 'Indie']",9.99
18139.0,['Utilities'],9.99
18140.0,['Utilities'],9.99
18142.0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",29.99
18143.0,"['Adventure', 'Casual', 'Indie']",4.99
18144.0,"['Adventure', 'Casual', 'Indie']",4.99
18145.0,"['Casual', 'Simulation', 'Strategy']",9.99
18146.0,"['Action', 'RPG', 'Simulation', 'Early Access']",13.99
18147.0,"['Casual', 'Simulation', 'Strategy']",14.99
18148.0,"['Action', 'Adventure', 'Indie', 'Racing']",2.99
18149.0,['Action'],19.99
18150.0,['Racing'],5.99
18151.0,"['Adventure', 'Casual']",6.99
18152.0,['Simulation'],2.99
18153.0,['Simulation'],6.99
18154.0,['Adventure'],4.99
18155.0,"['Action', 'Casual', 'Indie']",6.99
18156.0,"['Casual', 'Indie']",20.0
18157.0,"['Action', 'Casual', 'Indie']",4.99
18158.0,"['Action', 'Adventure']",9.99
18159.0,"['Action', 'Adventure']",3.99
18160.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",3.99
18161.0,['Racing'],11.99
18162.0,"['Casual', 'Simulation', 'Strategy']",2.99
18163.0,"['Action', 'Adventure']",19.99
18164.0,"['Action', 'Indie', 'Simulation', 'Early Access']",3.99
18165.0,['Action'],12.99
18166.0,"['Indie', 'RPG', 'Strategy']",12.99
18167.0,"['Action', 'Indie']",29.99
18168.0,"['Action', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Strategy', 'Early Access']",29.99
18169.0,"['Simulation', 'Sports']",5.99
18170.0,"['Action', 'Adventure', 'Indie']",9.99
18171.0,"['Simulation', 'Sports']",14.99
18172.0,"['Simulation', 'Sports']",2.99
18173.0,"['Simulation', 'Sports']",2.99
18174.0,"['Simulation', 'Sports']",7.99
18175.0,"['Simulation', 'Sports']",19.99
18176.0,"['Simulation', 'Sports']",14.99
18177.0,"['Simulation', 'Sports']",6.99
18178.0,"['Simulation', 'Sports']",4.99
18179.0,"['Simulation', 'Sports']",0.0
18180.0,"['Simulation', 'Sports']",4.99
18181.0,"['Simulation', 'Sports']",99.99
18182.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",0.0
18183.0,"['Casual', 'Indie', 'Early Access']",4.99
18184.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",7.99
18185.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",14.99
18186.0,"['Action', 'Casual', 'Indie', 'Strategy']",14.99
18187.0,['Simulation'],19.99
18188.0,"['Action', 'Indie', 'Early Access']",29.99
18189.0,['Strategy'],39.99
18190.0,"['Action', 'Adventure', 'Massively Multiplayer']",4.99
18191.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",0.99
18192.0,"['Action', 'RPG']",19.99
18194.0,['Simulation'],2.99
18195.0,"['Action', 'Adventure', 'Indie']",6.99
18196.0,"['Action', 'Casual', 'Indie']",4.99
18197.0,"['Indie', 'Simulation', 'Sports']",8.99
18198.0,"['Indie', 'Simulation', 'Strategy']",4.99
18199.0,"['Indie', 'RPG']",0.0
18200.0,"['Indie', 'RPG', 'Strategy']",4.99
18201.0,"['Action', 'Adventure', 'Indie', 'Early Access']",1.99
18202.0,"['Casual', 'Indie']",0.99
18203.0,['Casual'],5.99
18205.0,"['Simulation', 'Strategy']",1.99
18206.0,"['Action', 'RPG', 'Simulation']",9.99
18207.0,"['Indie', 'Simulation']",0.0
18208.0,"['Action', 'Adventure', 'Indie']",6.99
18209.0,"['Indie', 'RPG', 'Strategy']",2.99
18212.0,"['Adventure', 'Indie']",7.99
18213.0,"['Racing', 'Simulation', 'Sports']",4.99
18214.0,"['Action', 'Indie']",17.99
18215.0,['Simulation'],6.99
18216.0,['Indie'],9.99
18217.0,"['Casual', 'Simulation']",13.99
18218.0,"['Action', 'Adventure']",0.99
18219.0,"['Casual', 'Simulation']",0.0
18220.0,"['Action', 'Indie']",24.99
18221.0,"['Indie', 'RPG', 'Strategy']",19.99
18222.0,"['Indie', 'RPG', 'Strategy']",4.99
18223.0,"['Indie', 'Strategy']",9.99
18224.0,"['Indie', 'RPG', 'Strategy']",5.99
18225.0,"['Indie', 'RPG', 'Strategy']",6.99
18226.0,"['Indie', 'RPG', 'Strategy']",0.99
18227.0,"['Indie', 'RPG', 'Strategy']",7.99
18228.0,"['Indie', 'RPG', 'Strategy']",10.99
18229.0,"['Indie', 'RPG', 'Strategy']",2.99
18230.0,"['Indie', 'RPG', 'Strategy']",2.99
18231.0,"['Indie', 'RPG', 'Strategy']",2.99
18232.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2.99
18233.0,"['Action', 'Adventure', 'Casual', 'Indie']",2.99
18234.0,['Action'],4.99
18235.0,['Casual'],4.99
18236.0,"['Action', 'Casual', 'Indie']",4.99
18237.0,"['Action', 'Adventure', 'Indie']",2.99
18238.0,"['Action', 'Indie']",2.99
18239.0,"['Adventure', 'Indie', 'RPG']",9.99
18240.0,"['Indie', 'Simulation', 'Sports', 'Strategy']",2.99
18241.0,['Indie'],2.99
18242.0,"['Casual', 'Indie']",2.99
18243.0,"['Casual', 'Indie']",2.99
18244.0,['Action'],2.99
18245.0,['Simulation'],2.99
18246.0,['Simulation'],0.99
18247.0,"['Action', 'Casual', 'Indie', 'Racing']",0.99
18248.0,"['Action', 'Adventure', 'Casual', 'Indie']",4.99
18249.0,"['Action', 'Adventure', 'Casual', 'Indie']",1.99
18250.0,"['Action', 'Adventure', 'Casual', 'Indie']",7.99
18251.0,"['Action', 'Adventure', 'Casual', 'Indie']",2.99
18252.0,"['Action', 'Adventure', 'Casual', 'Indie']",6.99
18253.0,"['Action', 'Adventure', 'Casual', 'Indie']",9.99
18254.0,"['Action', 'Adventure', 'Indie']",9.99
18255.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",9.99
18257.0,"['Action', 'Casual', 'Indie', 'Strategy']",0.0
18258.0,"['Adventure', 'Indie']",24.99
18259.0,"['Animation &amp; Modeling', 'Design &amp; Illustration']",0.0
18260.0,"['Action', 'Adventure', 'Indie']",1.99
18262.0,"['Casual', 'Indie']",9.99
18263.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",9.99
18265.0,"['Action', 'Indie']",34.99
18266.0,['Strategy'],2.99
18267.0,"['Free to Play', 'Strategy']",0.99
18268.0,"['Animation &amp; Modeling', 'Design &amp; Illustration']",0.99
18270.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",14.99
18271.0,['Casual'],1.99
18272.0,"['Indie', 'RPG', 'Strategy']",4.99
18273.0,"['Indie', 'RPG', 'Strategy']",0.0
18274.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",19.99
18275.0,"['Indie', 'RPG', 'Strategy']",5.99
18276.0,['Strategy'],34.99
18277.0,"['RPG', 'Strategy']",39.99
18279.0,"['Action', 'Adventure']",9.99
18280.0,"['Action', 'Indie', 'Early Access']",1.99
18281.0,"['Free to Play', 'Indie', 'RPG']",4.99
18282.0,"['Action', 'Indie']",19.99
18283.0,['Indie'],3.99
18284.0,"['Free to Play', 'Massively Multiplayer', 'Strategy']",14.99
18285.0,"['Action', 'Casual', 'Indie']",9.99
18286.0,['Simulation'],0.99
18287.0,"['Casual', 'Indie', 'Strategy']",14.99
18288.0,"['Casual', 'Indie']",19.99
18289.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",7.99
18290.0,"['Action', 'Casual', 'Indie', 'Strategy']",4.99
18291.0,"['Adventure', 'Indie', 'Massively Multiplayer']",9.99
18292.0,"['Adventure', 'Casual', 'Indie']",19.99
18293.0,"['Action', 'Adventure', 'Casual', 'Indie']",10.99
18294.0,"['Action', 'Adventure', 'Indie']",0.99
18295.0,['Simulation'],4.99
18296.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",11.99
18297.0,"['Action', 'Indie']",4.99
18298.0,"['Adventure', 'Casual']",3.99
18299.0,['Indie'],4.99
18300.0,"['Action', 'Indie', 'RPG']",2.99
18301.0,"['Casual', 'Indie']",5.99
18302.0,['Indie'],9.99
18303.0,"['Action', 'Casual', 'Indie', 'Sports', 'Early Access']",6.99
18305.0,"['Indie', 'RPG']",5.99
18306.0,"['Adventure', 'Indie', 'Massively Multiplayer']",0.0
18307.0,['Design &amp; Illustration'],0.0
18308.0,['RPG'],4.99
18309.0,['Indie'],9.99
18310.0,"['Indie', 'Racing']",0.0
18311.0,"['Action', 'Indie']",1.99
18312.0,"['Action', 'Indie']",2.99
18313.0,"['Adventure', 'Indie']",9.99
18315.0,"['Adventure', 'Strategy']",0.0
18316.0,"['Simulation', 'Strategy']",4.99
18317.0,"['Simulation', 'Strategy']",14.99
18318.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",2.99
18319.0,"['Adventure', 'Indie']",0.99
18320.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.99
18321.0,"['Action', 'Casual', 'Indie']",9.99
18322.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2.99
18323.0,"['Racing', 'Simulation', 'Sports']",4.99
18324.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",7.99
18325.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",11.99
18326.0,"['Action', 'Adventure', 'Indie']",3.99
18327.0,"['Adventure', 'Free to Play', 'Indie']",1.99
18328.0,"['Free to Play', 'Indie']",0.0
18329.0,"['Action', 'Strategy']",9.99
18330.0,"['Action', 'Adventure', 'Indie']",3.99
18331.0,"['Action', 'Adventure', 'Indie']",14.99
18332.0,['Casual'],0.0
18333.0,"['Action', 'Indie']",9.99
18334.0,"['Action', 'Free to Play', 'Indie']",3.99
18335.0,['Adventure'],15.99
18336.0,"['Casual', 'Indie', 'Sports']",19.99
18337.0,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",5.99
18338.0,"['Adventure', 'Indie']",5.99
18339.0,"['Adventure', 'Indie', 'RPG']",3.99
18340.0,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",1.99
18341.0,"['Adventure', 'Indie', 'Strategy']",3.99
18342.0,"['RPG', 'Strategy']",9.99
18343.0,"['Action', 'Indie']",3.99
18344.0,"['Action', 'Adventure', 'Indie', 'Strategy']",2.99
18345.0,"['Casual', 'Simulation']",1.99
18346.0,"['Casual', 'Simulation']",1.99
18347.0,"['Casual', 'Simulation']",1.99
18348.0,"['Casual', 'Simulation']",1.99
18349.0,"['Casual', 'Simulation']",3.99
18350.0,"['Indie', 'Early Access']",2.99
18351.0,"['Indie', 'Racing', 'Sports', 'Strategy', 'Early Access']",29.99
18352.0,"['Indie', 'Racing', 'Simulation', 'Sports']",9.99
18353.0,"['Utilities', 'Video Production']",3.99
18354.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",9.99
18355.0,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",9.99
18356.0,"['Casual', 'Simulation']",11.99
18357.0,"['Action', 'Casual']",2.99
18358.0,"['Action', 'Racing', 'Simulation']",2.99
18359.0,"['Action', 'Adventure', 'Indie']",2.99
18360.0,"['Casual', 'Indie', 'Simulation']",2.99
18361.0,"['Adventure', 'Free to Play', 'Indie']",2.99
18362.0,"['Adventure', 'Free to Play', 'Indie']",3.99
18363.0,"['Indie', 'RPG', 'Strategy']",1.99
18364.0,"['Indie', 'RPG', 'Strategy']",9.99
18365.0,"['Action', 'Indie']",2.99
18366.0,"['Action', 'Adventure', 'Indie']",5.99
18367.0,"['Design &amp; Illustration', 'Web Publishing']",4.99
18368.0,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities']",9.99
18369.0,"['Adventure', 'Casual', 'Indie']",3.99
18370.0,"['Design &amp; Illustration', 'Web Publishing']",17.99
18371.0,"['Action', 'Indie', 'Early Access']",9.99
18372.0,"['Adventure', 'Casual']",5.99
18373.0,"['Action', 'Indie']",19.99
18374.0,['Simulation'],10.0
18375.0,"['Action', 'Adventure', 'Indie', 'RPG']",10.0
18376.0,"['Utilities', 'Video Production', 'Early Access']",4.99
18377.0,"['Indie', 'Simulation']",12.99
18378.0,"['Action', 'Casual', 'Indie']",2.99
18379.0,"['Casual', 'Simulation']",8.99
18380.0,['Strategy'],6.99
18381.0,['Simulation'],4.99
18382.0,"['Simulation', 'Strategy']",17.99
18383.0,"['Design &amp; Illustration', 'Web Publishing']",30.0
18384.0,"['Design &amp; Illustration', 'Web Publishing']",14.99
18385.0,"['Free to Play', 'Indie', 'Strategy']",0.99
18386.0,"['Adventure', 'Indie']",9.99
18387.0,['Casual'],0.99
18388.0,"['Adventure', 'Casual', 'Indie']",3.99
18389.0,['Web Publishing'],0.99
18390.0,"['Indie', 'RPG', 'Strategy']",4.99
18391.0,"['Adventure', 'Indie']",4.99
18392.0,"['Action', 'Strategy']",3.99
18393.0,"['Simulation', 'Strategy']",4.99
18394.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",9.99
18395.0,"['Indie', 'Simulation', 'Early Access']",3.99
18396.0,"['Action', 'Adventure', 'Indie']",4.99
18397.0,"['Adventure', 'Casual', 'Indie']",4.99
18398.0,['Racing'],4.99
18399.0,['Racing'],4.99
18400.0,['Racing'],14.99
18401.0,"['Indie', 'Strategy']",18.99
18402.0,"['Design &amp; Illustration', 'Web Publishing']",4.99
18404.0,"['Adventure', 'Indie']",1.99
18405.0,['Strategy'],1.99
18406.0,['Casual'],2.99
18408.0,['Casual'],0.0
18409.0,"['Action', 'Adventure', 'Indie', 'Early Access']",5.99
18410.0,"['Indie', 'Strategy']",6.99
18411.0,"['Action', 'Casual', 'Indie']",4.99
18412.0,"['Adventure', 'Indie']",4.99
18413.0,"['Adventure', 'Free to Play', 'Indie']",19.99
18414.0,"['Adventure', 'Free to Play']",3.99
18415.0,"['Action', 'Casual', 'Indie']",0.99
18416.0,"['Action', 'Adventure', 'Indie', 'RPG']",14.99
18417.0,"['Adventure', 'RPG']",0.0
18418.0,"['Casual', 'Simulation']",0.0
18419.0,"['Casual', 'Simulation']",12.99
18420.0,"['Action', 'Adventure', 'Indie']",0.0
18421.0,['RPG'],0.0
18422.0,['Action'],3.99
18423.0,"['Action', 'Adventure', 'Indie']",2.99
18424.0,['Indie'],7.99
18425.0,"['Action', 'Adventure', 'Casual']",9.99
18426.0,"['Free to Play', 'Massively Multiplayer', 'Racing']",2.99
18427.0,"['Casual', 'Free to Play', 'Indie']",0.99
18428.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",14.99
18429.0,"['Action', 'Casual']",4.99
18430.0,"['Action', 'Adventure', 'Casual', 'Indie']",6.99
18431.0,['Strategy'],4.99
18433.0,"['Action', 'Casual', 'Indie']",14.99
18435.0,['Strategy'],7.99
18436.0,"['Adventure', 'Indie']",4.99
18437.0,"['Action', 'Casual']",2.99
18438.0,"['Casual', 'Indie', 'Strategy']",1.99
18439.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",6.99
18440.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",9.99
18441.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",7.99
18442.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",14.99
18443.0,"['Action', 'Casual', 'Indie']",9.99
18444.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",3.99
18445.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",0.99
18446.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",19.99
18447.0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",3.99
18448.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",3.99
18449.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",24.99
18450.0,['Simulation'],1.99
18451.0,['Casual'],9.99
18452.0,"['Casual', 'Indie']",4.99
18453.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",17.99
18454.0,"['Action', 'Indie']",0.99
18455.0,"['Adventure', 'Casual']",1.99
18456.0,['Indie'],1.99
18457.0,['Indie'],1.99
18458.0,['Strategy'],4.99
18459.0,"['Action', 'Indie']",1.99
18460.0,"['Indie', 'Strategy']",1.99
18461.0,['Casual'],1.99
18462.0,"['Casual', 'Indie', 'Strategy']",2.99
18463.0,"['Indie', 'Strategy']",1.99
18464.0,"['Action', 'Indie', 'RPG']",2.99
18465.0,"['Casual', 'Indie', 'Strategy']",1.99
18466.0,"['Action', 'Indie']",1.99
18467.0,"['Adventure', 'Indie', 'RPG']",2.99
18468.0,"['RPG', 'Strategy']",1.99
18469.0,"['Adventure', 'Indie']",1.99
18470.0,"['Action', 'Adventure', 'Casual']",1.99
18471.0,"['Indie', 'Simulation', 'Early Access']",1.99
18472.0,"['Indie', 'Simulation', 'Strategy']",5.99
18473.0,"['Casual', 'Indie', 'Racing']",1.99
18474.0,"['Action', 'Casual']",9.99
18475.0,"['Casual', 'Free to Play', 'Indie', 'Simulation']",9.99
18476.0,"['Casual', 'Free to Play', 'Indie', 'Simulation']",19.99
18477.0,"['Casual', 'Free to Play', 'Indie', 'Simulation']",1.99
18479.0,['Simulation'],3.99
18480.0,"['Action', 'Indie', 'Early Access']",2.99
18481.0,['Indie'],0.99
18482.0,"['Action', 'Indie']",4.99
18483.0,"['Adventure', 'Free to Play', 'Indie']",0.99
18484.0,"['Racing', 'Simulation', 'Sports']",1.99
18485.0,"['Action', 'Adventure', 'Indie']",6.99
18486.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",4.99
18487.0,"['Action', 'Indie', 'RPG']",3.99
18488.0,"['Action', 'Adventure']",2.99
18489.0,"['Indie', 'Simulation', 'Strategy']",11.99
18490.0,"['Action', 'Adventure']",11.99
18491.0,['Indie'],11.99
18492.0,"['Action', 'Indie', 'Racing', 'Sports']",11.99
18493.0,"['Indie', 'RPG', 'Strategy']",7.99
18494.0,"['Indie', 'RPG', 'Strategy']",7.99
18495.0,"['Casual', 'Indie', 'Strategy']",7.99
18496.0,"['Casual', 'Indie', 'Strategy']",7.99
18497.0,"['Action', 'Adventure', 'Indie']",1.99
18498.0,"['Action', 'Indie']",19.99
18499.0,"['Adventure', 'Free to Play', 'Indie']",9.99
18501.0,"['Action', 'Indie', 'Simulation', 'Early Access']",5.99
18504.0,['Action'],9.99
18505.0,"['Adventure', 'Casual', 'Indie']",3.99
18506.0,"['Action', 'Free to Play']",7.99
18507.0,"['Adventure', 'Indie', 'Simulation', 'Early Access']",9.99
18508.0,"['Action', 'Adventure']",7.99
18509.0,['Action'],0.99
18510.0,['Simulation'],1.99
18511.0,"['Action', 'Indie', 'Strategy', 'Early Access']",4.99
18512.0,"['Adventure', 'Casual']",3.99
18513.0,"['Indie', 'Strategy']",0.0
18514.0,"['Indie', 'RPG', 'Strategy']",4.99
18515.0,"['Action', 'Adventure']",14.99
18516.0,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",3.99
18517.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",9.99
18518.0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG']",3.99
18519.0,"['Action', 'Massively Multiplayer', 'RPG']",4.99
18520.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",3.99
18521.0,"['Action', 'Casual', 'Indie']",3.99
18522.0,"['Action', 'Indie']",4.99
18523.0,"['Action', 'Massively Multiplayer', 'RPG']",3.99
18524.0,"['Casual', 'Indie']",4.99
18525.0,"['Racing', 'Simulation', 'Sports']",2.99
18526.0,"['Casual', 'Simulation']",2.99
18527.0,"['Racing', 'Simulation', 'Sports']",2.99
18528.0,"['Racing', 'Simulation', 'Sports']",11.99
18529.0,['Racing'],4.99
18530.0,['Racing'],2.99
18531.0,"['Casual', 'Indie', 'Simulation']",2.99
18532.0,"['Adventure', 'Indie', 'RPG']",2.99
18533.0,['Action'],4.99
18534.0,"['Casual', 'Indie', 'Simulation']",0.0
18535.0,"['Casual', 'Indie', 'Simulation']",2.99
18536.0,"['Indie', 'Simulation']",6.99
18537.0,"['Casual', 'Indie', 'Simulation']",6.99
18538.0,"['Casual', 'Indie', 'Simulation']",4.99
18539.0,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']",4.99
18540.0,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",4.99
18541.0,"['Action', 'Indie']",6.99
18542.0,['Action'],29.99
18543.0,"['Adventure', 'Indie']",29.99
18545.0,"['Simulation', 'Strategy']",4.99
18546.0,['Racing'],6.99
18547.0,"['Simulation', 'Strategy']",9.99
18548.0,"['Simulation', 'Strategy']",19.99
18549.0,"['Casual', 'Simulation']",7.99
18550.0,"['Casual', 'Simulation']",9.99
18552.0,"['Adventure', 'Indie', 'RPG', 'Simulation']",14.99
18553.0,"['Adventure', 'Indie']",19.99
18554.0,['Casual'],9.99
18555.0,"['Casual', 'Simulation']",9.99
18556.0,"['Casual', 'Indie']",4.99
18557.0,"['Casual', 'Indie', 'Strategy']",14.99
18558.0,"['Action', 'Indie', 'Simulation']",6.99
18559.0,"['Adventure', 'Casual']",5.99
18560.0,"['Action', 'Adventure']",19.99
18561.0,['Simulation'],11.99
18562.0,"['Casual', 'Indie']",1.99
18563.0,"['Adventure', 'Indie']",1.99
18564.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",4.99
18566.0,"['Indie', 'Strategy']",1.99
18567.0,"['Casual', 'Indie', 'Simulation']",6.99
18568.0,"['Adventure', 'Casual', 'Indie']",19.99
18569.0,"['Casual', 'Indie', 'Simulation']",0.99
18570.0,"['Casual', 'Indie', 'Simulation']",0.0
18571.0,"['Casual', 'Free to Play', 'Indie']",9.99
18572.0,['Simulation'],1.99
18573.0,['Simulation'],0.99
18574.0,"['Action', 'Adventure']",19.99
18575.0,"['Action', 'Adventure']",5.99
18576.0,"['Action', 'Adventure', 'Indie']",4.99
18577.0,"['Action', 'Adventure', 'Indie']",10.99
18578.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",14.99
18579.0,"['Action', 'Casual', 'Indie']",29.99
18580.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",1.99
18581.0,"['Action', 'Indie']",1.99
18582.0,"['Adventure', 'Massively Multiplayer', 'RPG']",2.99
18583.0,"['Action', 'Adventure', 'Indie']",14.99
18584.0,"['Adventure', 'Massively Multiplayer', 'RPG']",2.99
18585.0,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",0.0
18586.0,"['Action', 'Casual', 'Indie', 'Early Access']",17.99
18587.0,['Strategy'],12.99
18588.0,"['Action', 'Indie', 'Early Access']",9.99
18589.0,"['Free to Play', 'Strategy']",14.99
18590.0,"['Free to Play', 'Strategy']",9.99
18591.0,"['Action', 'Indie', 'Strategy']",0.0
18592.0,"['Action', 'Adventure', 'Indie']",0.99
18593.0,"['Free to Play', 'Strategy']",29.99
18594.0,"['Action', 'Adventure', 'Indie']",1.99
18595.0,"['Action', 'Adventure', 'Indie']",1.99
18596.0,['Action'],9.99
18597.0,"['Indie', 'Simulation', 'Strategy']",0.0
18599.0,['Action'],0.0
18602.0,['Action'],2.99
18603.0,['Action'],11.99
18604.0,['Action'],2.99
18605.0,"['Casual', 'Simulation']",2.99
18606.0,"['Casual', 'Simulation']",2.99
18607.0,"['Casual', 'Simulation']",2.99
18608.0,"['Casual', 'Simulation']",7.99
18609.0,"['Casual', 'Simulation']",9.99
18610.0,"['Casual', 'Simulation']",6.99
18611.0,"['Casual', 'Simulation']",2.99
18612.0,"['Casual', 'Simulation']",19.99
18613.0,"['Action', 'Adventure', 'Indie']",3.99
18614.0,"['Action', 'Adventure', 'Indie']",12.99
18615.0,"['Action', 'Adventure', 'Indie']",4.99
18616.0,['Action'],19.99
18617.0,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",14.99
18618.0,"['Action', 'Indie', 'Racing', 'Sports']",0.99
18619.0,"['Action', 'Indie', 'Racing', 'Sports']",0.0
18620.0,['Action'],0.99
18621.0,['Action'],29.99
18622.0,['Action'],39.99
18623.0,['Action'],4.99
18624.0,['Action'],39.99
18626.0,['Action'],9.99
18627.0,['Action'],1.99
18628.0,['Action'],1.99
18629.0,['Action'],4.99
18631.0,['Action'],29.99
18632.0,['Action'],44.99
18633.0,['Action'],7.99
